0.6	-0.2382570.6	0.2291140.6	0.2258590.6	-0.2301140.6	-0.1486790.6	0.0363210.6	0.2288630.6	-0.2201470.6	-0.2098220.6	0.003529990.6	0.001976410.6	0.005545280.6	-0.1304390.6	0.1365570.6	0.1407870.6	-0.1398290.6	0.1071760.6	-0.282160.6	-0.2247110.6	0.2236230.6	0.1404120.6	-0.1486640.6	0.009901210.6	-0.007694430.6	0.2489220.6	0.1249580.6	0.1478480.6	-0.1547270.6	-0.03317410.6	0.2160470.6	-0.1365080.6	0.1333240.6	-0.2271770.6	0.2250580.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	00.6	0
0.63	-0.153630.63	-0.1497260.63	-0.05020710.63	-0.04694430.63	-0.1705370.63	-0.06364020.63	0.0553640.63	0.05454690.63	-0.213470.63	0.09513440.63	-0.2326450.63	-0.2370340.63	0.02030950.63	0.01670350.63	-0.1271410.63	-0.1273510.63	0.04673990.63	0.2975060.63	-0.1421030.63	-0.1363680.63	0.2250890.63	0.2379730.63	0.1934080.63	0.2012640.63	0.2409690.63	-0.06182340.63	0.2418070.63	0.2295160.63	-0.1334050.63	-0.2247880.63	-0.1974570.63	-0.1965110.63	-0.2045610.63	-0.1912330.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	00.63	0
0.66	-0.02737860.66	0.02081460.66	-0.241940.66	0.2404250.66	-0.1875980.66	0.09024340.66	-0.1656080.66	0.1576570.66	-0.1942630.66	-0.1732540.66	-0.1049080.66	0.1027070.66	0.1639940.66	-0.1619320.66	-0.2460680.66	0.2407720.66	-0.01112580.66	-0.300710.66	0.1379390.66	-0.1390050.66	0.2267110.66	-0.2341850.66	0.2338840.66	-0.2372530.66	0.2264470.66	0.007097240.66	0.08195850.66	-0.06097840.66	-0.2062480.66	0.2057110.66	0.1212660.66	-0.118080.66	-0.05407230.66	0.03988490.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	00.66	0
0.69	0.1036280.69	0.1118680.69	-0.01719040.69	-0.01837460.69	-0.1982050.69	-0.1091490.69	-0.2411010.69	-0.229680.69	-0.1511280.69	0.2120410.69	0.1834990.69	0.1884730.69	0.2266520.69	0.2300330.69	-0.06866610.69	-0.06066830.69	-0.07312030.69	0.2957540.69	0.2235850.69	0.2240220.69	0.1405520.69	0.1362180.69	0.1004230.69	0.09430570.69	0.211040.69	0.04974820.69	-0.1611750.69	-0.1760950.69	-0.2454070.69	-0.1603760.69	0.2099930.69	0.2099520.69	0.133470.69	0.1346790.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	00.69	0
0.72	0.1949890.72	-0.2134070.72	0.2308880.72	-0.2366510.72	-0.2092450.72	0.1178410.72	-0.1035590.72	0.09617560.72	-0.09145080.72	-0.2106270.72	0.1804020.72	-0.1866770.72	0.1813390.72	-0.1815440.72	0.1946840.72	-0.1869240.72	-0.1334890.72	-0.2801420.72	0.001147820.72	0.00469130.72	-0.006931920.72	0.01761040.72	-0.1062270.72	0.1209920.72	0.1925080.72	-0.1046850.72	-0.2314890.72	0.2293340.72	-0.2360470.72	0.09516280.72	-0.1007820.72	0.1012860.72	0.241150.72	-0.2247860.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	00.72	0
0.75	0.2343610.75	0.2526180.75	0.07681210.75	0.0846280.75	-0.2102960.75	-0.1260880.75	0.12590.75	0.1188440.75	-0.01529140.75	0.1639510.75	-0.1084740.75	-0.1070940.75	0.04338010.75	0.04010220.75	0.2194220.75	0.2100690.75	-0.1835340.75	0.2587590.75	-0.2242650.75	-0.2309680.75	-0.1531130.75	-0.1660940.75	-0.2320420.75	-0.2472730.75	0.1682360.75	0.1574590.75	-0.05580590.75	-0.04676260.75	-0.1817380.75	-0.01599830.75	-0.2184940.75	-0.2201760.75	0.2040680.75	0.1792820.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	00.75	0
0.78	0.2139210.78	-0.2202480.78	-0.2108380.78	0.2131610.78	-0.2096930.78	0.1327640.78	0.2438020.78	-0.2263330.78	0.06554610.78	-0.08908910.78	-0.2301310.78	0.2362650.78	-0.1202120.78	0.1260810.78	-0.0211730.78	0.02743690.78	-0.2263230.78	-0.2331630.78	-0.1342350.78	0.1367330.78	-0.2453060.78	0.25240.78	-0.1893490.78	0.1864050.78	0.140820.78	-0.198440.78	0.1823030.78	-0.1797460.78	-0.09575450.78	-0.06801720.78	0.08293830.78	-0.07917850.78	0.04613820.78	-0.02013380.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	00.78	0
0.81	0.1332710.81	0.1314340.81	-0.1319780.81	-0.1358560.81	-0.2095710.81	-0.1351560.81	0.1386910.81	0.1307990.81	0.1393150.81	-0.005122950.81	0.008894940.81	-0.006598570.81	-0.2231170.81	-0.2257010.81	-0.2289970.81	-0.2286540.81	-0.253590.81	0.2074280.81	0.1420640.81	0.138820.81	-0.2425970.81	-0.247970.81	-0.001923920.81	0.01685620.81	0.1132250.81	0.2296710.81	0.2309510.81	0.2210930.81	0.008899770.81	0.1517080.81	0.2311260.81	0.2326630.81	-0.134360.81	-0.1471430.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	00.81	0
0.84	0.01898730.84	-0.003675840.84	0.1735680.84	-0.1721910.84	-0.2036780.84	0.1271820.84	-0.0883140.84	0.08316780.84	0.1940540.84	0.09870930.84	0.238140.84	-0.2367020.84	-0.2142470.84	0.2158520.84	-0.154950.84	0.1536760.84	-0.2578380.84	-0.1802670.84	0.2270650.84	-0.2216890.84	-0.1510480.84	0.1554990.84	0.1865010.84	-0.2055590.84	0.09502880.84	-0.2444180.84	0.04020920.84	-0.03304480.84	0.1142250.84	-0.2121610.84	-0.06842080.84	0.05576670.84	-0.2315240.84	0.2292780.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	00.84	0
0.87	-0.09967770.87	-0.1189420.87	0.1806710.87	0.1856510.87	-0.1916880.87	-0.1122660.87	-0.2314390.87	-0.222970.87	0.2248150.87	-0.17410.87	0.09996880.87	0.1092860.87	-0.09761940.87	-0.09960960.87	0.1076320.87	0.1135570.87	-0.2447060.87	0.1545420.87	-0.004457670.87	0.001541540.87	-0.008150450.87	-0.01435120.87	0.2338480.87	0.2429740.87	0.07596830.87	0.236970.87	-0.1931170.87	-0.1940180.87	0.2018470.87	0.2491530.87	-0.2323230.87	-0.2385840.87	-0.1815210.87	-0.1677830.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	00.87	0
0.9	-0.1874050.9	0.2063680.9	-0.1342620.9	0.1235870.9	-0.1657280.9	0.09255210.9	-0.1641270.9	0.1596970.9	0.2271880.9	0.2148380.9	-0.1904090.9	0.1817320.9	0.07126560.9	-0.06134760.9	0.2407630.9	-0.2541620.9	-0.2196320.9	-0.1276190.9	-0.2265290.9	0.2248630.9	0.1403840.9	-0.1279930.9	0.1049990.9	-0.1041340.9	0.05803310.9	-0.2209390.9	-0.2184010.9	0.223620.9	0.2460790.9	-0.2516110.9	0.0486340.9	-0.0342310.9	-0.01961620.9	0.005109290.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	00.9	0
0.93	-0.2250510.93	-0.239750.93	-0.218250.93	-0.2217210.93	-0.1275340.93	-0.07622210.93	0.0491750.93	0.03875280.93	0.2025010.93	-0.2149170.93	-0.1844060.93	-0.1895520.93	0.2003790.93	0.1926260.93	0.08391350.93	0.08873290.93	-0.1736140.93	0.100630.93	-0.1291690.93	-0.1428210.93	0.2348650.93	0.2205230.93	-0.1034050.93	-0.1159630.93	0.03879630.93	0.1847780.93	-0.01943670.93	-0.02610860.93	0.2433420.93	0.2259090.93	0.2412280.93	0.2396420.93	0.1560010.93	0.1660890.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	00.93	0
0.96	-0.1977460.96	0.2068790.96	0.06490150.96	-0.06117630.96	-0.09057770.96	0.05689190.96	0.2158260.96	-0.2095540.96	0.1506240.96	0.1708330.96	0.1048880.96	-0.09842790.96	0.2410850.96	-0.2271260.96	-0.1693550.96	0.1851710.96	-0.1199840.96	-0.07066870.96	0.1521260.96	-0.1353270.96	0.2381040.96	-0.2202170.96	-0.2358740.96	0.2482770.96	0.02813930.96	-0.1347280.96	0.1996330.96	-0.1977720.96	0.1954570.96	-0.1721680.96	-0.02816540.96	0.0126490.96	0.2369130.96	-0.2383690.96	6.47256e-050.96	-8.17599e-050.96	4.34964e-050.96	-4.30309e-050.96	9.138e-050.96	-9.58829e-050.96	9.72209e-060.96	-1.66753e-050.96	0.0001006920.96	-0.0001007140.96	6.2354e-050.96	-6.26281e-050.96	7.88568e-050.96	6.87531e-050.96	-2.03177e-050.96	3.34344e-050.96	8.96321e-050.96	9.32664e-050.96	-1.91489e-050.96	-1.10361e-050.96	7.0617e-050.96	-7.93812e-050.96	-6.99028e-050.96	-5.05143e-050.96	-9.73324e-050.96	-0.0001002270.96	-3.33528e-050.96	-2.61486e-050.96	8.53587e-050.96	-8.38765e-050.96	-4.70212e-050.96	-7.24462e-050.96	-9.05004e-050.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	00.96	0
0.99	-0.1156310.99	-0.1206080.99	0.2301490.99	0.2360260.99	-0.04644170.99	-0.03153790.99	0.1896090.99	0.1915520.99	0.08133240.99	-0.09540740.99	0.2246420.99	0.2289990.99	0.1637920.99	0.1524190.99	-0.2149780.99	-0.2365580.99	-0.05983240.99	0.03868980.99	0.2328910.99	0.2249050.99	0.1428010.99	0.1370320.99	-0.1854320.99	-0.1974190.99	0.01419150.99	0.07391550.99	0.206410.99	0.217060.99	0.1046760.99	0.09457480.99	-0.2485790.99	-0.2399670.99	0.1707480.99	0.1735250.99	0.003280530.99	-0.004044180.99	0.002213690.99	-0.002113590.99	0.004594040.99	-0.004757660.99	0.0004962970.99	-0.0008170230.99	0.005041570.99	-0.005033320.99	0.003168690.99	-0.00308170.99	0.003984090.99	0.003387480.99	-0.001037970.99	0.001641120.99	0.004512560.99	0.004644440.99	-0.0009762030.99	-0.0005410160.99	0.003573590.99	-0.003920220.99	-0.003545870.99	-0.002484050.99	-0.004882810.99	-0.004982890.99	-0.00169980.99	-0.001282830.99	0.004305790.99	-0.004154750.99	-0.002391040.99	-0.003573520.99	-0.004513980.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	00.99	0
1.02	0.002393181.02	0.002330791.02	-0.004631731.02	-0.004698871.02	0.0009656511.02	0.0006083611.02	-0.003880851.02	-0.003749451.02	-0.001687921.02	0.001840911.02	-0.004537521.02	-0.004543321.02	-0.003374321.02	-0.002959281.02	0.004369951.02	0.004659871.02	0.00124541.02	-0.0007459711.02	-0.004721511.02	-0.004446621.02	-0.002953051.02	-0.002654121.02	0.003805291.02	0.003851351.02	-0.0002952661.02	-0.001425261.02	-0.004210591.02	-0.004264631.02	-0.002173021.02	-0.001823711.02	0.004985841.02	0.004797171.02	-0.003511851.02	-0.003377171.02	0.1684211.02	-0.1977841.02	0.1145521.02	-0.101861.02	0.2321621.02	-0.2341841.02	0.02582981.02	-0.03916791.02	0.2527281.02	-0.2513771.02	0.1635041.02	-0.1490811.02	0.2032921.02	0.164321.02	-0.05409781.02	0.07897761.02	0.2286811.02	0.2302861.02	-0.05067731.02	-0.02596581.02	0.182921.02	-0.1910841.02	-0.1823341.02	-0.1200081.02	-0.2457121.02	-0.2462491.02	-0.0881911.02	-0.06166791.02	0.2190331.02	-0.2037861.02	-0.1235291.02	-0.1737581.02	-0.2245491.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	01.02	0
1.05	-4.86638e-051.05	-4.57979e-051.05	9.29126e-051.05	9.37515e-051.05	-1.9679e-051.05	-1.19422e-051.05	7.84955e-051.05	7.4166e-051.05	3.43675e-051.05	-3.61424e-051.05	9.11878e-051.05	9.0491e-051.05	6.84639e-051.05	5.82894e-051.05	-8.80935e-051.05	-9.24756e-051.05	-2.53927e-051.05	1.46398e-051.05	9.50573e-051.05	8.84091e-051.05	6.00249e-051.05	5.22126e-051.05	-7.70642e-051.05	-7.60497e-051.05	6.01901e-061.05	2.79723e-051.05	8.50268e-051.05	8.45188e-051.05	4.42506e-051.05	3.57931e-051.05	-9.98493e-051.05	-9.59119e-051.05	7.11984e-051.05	6.66037e-051.05	0.2246171.05	0.2151241.05	0.1966571.05	0.1877721.05	0.1298491.05	0.1777591.05	0.05148081.05	0.0829211.05	0.04001461.05	0.006878981.05	0.2581971.05	0.2455261.05	0.2103231.05	-0.2475611.05	-0.11151.05	-0.1514241.05	0.1593771.05	-0.08981621.05	-0.09480141.05	0.05342911.05	0.2173481.05	0.2404111.05	-0.2572941.05	0.2059461.05	-0.08586811.05	0.1372541.05	-0.1625671.05	0.1217391.05	0.1936261.05	0.1912941.05	-0.2023741.05	0.2404941.05	0.05070981.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	01.05	0
1.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	0.1325741.08	-0.02906131.08	0.2406441.08	-0.2343631.08	-0.1600561.08	0.100411.08	0.07200041.08	-0.1263891.08	-0.2407441.08	0.2520481.08	0.2512611.08	-0.2397051.08	0.01958511.08	0.2014061.08	-0.1592811.08	0.2045231.08	-0.1093281.08	-0.1992161.08	-0.1293971.08	-0.0763761.08	0.07589831.08	-0.1016461.08	-0.1960461.08	-0.2325841.08	0.2129561.08	0.1698111.08	-0.2191831.08	-0.1740631.08	-0.04005781.08	0.03683221.08	-0.2308121.08	-0.1500411.08	0.2180611.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	01.08	0
1.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	-0.04845711.11	-0.1844291.11	0.2357971.11	0.2366761.11	-0.2173361.11	-0.2532951.11	0.09129381.11	0.1655511.11	-0.08527991.11	-0.005060841.11	0.1460321.11	0.1386461.11	-0.1940021.11	-0.05333121.11	-0.2012111.11	-0.233821.11	-0.2392341.11	0.1663431.11	-0.1590971.11	0.09852141.11	-0.1338951.11	-0.1200911.11	-0.03344851.11	0.1930881.11	0.1602871.11	-0.2206371.11	-0.2461421.11	0.2169121.11	-0.235471.11	-0.2228781.11	-0.1850091.11	-0.03610151.11	-0.08982461.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	01.11	0
1.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	-0.2004191.14	0.2227941.14	0.1856381.14	-0.1831241.14	0.03852491.14	0.08403241.14	0.1071821.14	-0.1915211.14	0.2234891.14	-0.2446071.14	-0.01234051.14	0.01248741.14	-0.223581.14	-0.1227851.14	-0.2283471.14	0.2277981.14	-0.06709211.14	0.1370681.14	-0.1838951.14	-0.1247131.14	-0.2414831.14	0.2386981.14	0.1443961.14	-0.09453661.14	-0.1496531.14	-0.04372161.14	-0.2364771.14	-0.2502221.14	-0.1719181.14	0.1626321.14	-0.0879541.14	0.1989811.14	-0.2058821.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	01.14	0
1.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	-0.2248871.17	-0.04975491.17	0.1006891.17	0.09047651.17	0.2442131.17	0.1952911.17	0.1229921.17	0.2077711.17	0.1238681.17	0.002163081.17	-0.1637161.17	-0.1619741.17	-0.04564611.17	0.2349061.17	-0.2409281.17	-0.1856941.17	0.1906111.17	-0.218091.17	-0.203351.17	0.144541.17	-0.1617631.17	-0.1601171.17	0.2479691.17	-0.03038841.17	-0.220171.17	0.241721.17	-0.1993551.17	0.255721.17	0.08475231.17	0.07219321.17	0.03783621.17	-0.2242711.17	0.1336221.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	01.17	0
1.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	-0.1027361.2	-0.1757051.2	-0.001794891.2	0.01627871.2	0.09407231.2	-0.2214161.2	0.1375641.2	-0.2200771.2	-0.1966741.2	0.2474591.2	-0.2528291.2	0.2453221.2	0.1759111.2	-0.2196911.2	-0.2406351.2	0.1123431.2	0.2046921.2	-0.05716921.2	-0.2209071.2	-0.1639861.2	0.05211171.2	-0.0448911.2	0.2160351.2	0.1458761.2	0.065581.2	-0.08986721.2	-0.1321291.2	-0.2430751.2	0.2467011.2	-0.2263961.2	0.1482231.2	0.09974851.2	0.181161.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	01.2	0
1.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	0.0918911.23	0.2396221.23	-0.1075211.23	-0.1179971.23	-0.1870381.23	-0.0306371.23	0.152011.23	0.2216141.23	-0.1564321.23	-0.003229471.23	-0.2362431.23	-0.2288141.23	0.2282941.23	0.08665441.23	-0.219761.23	-0.01712291.23	-0.04147331.23	0.2376321.23	-0.2366611.23	0.1772531.23	0.2203611.23	0.2141581.23	0.07165121.23	-0.2219341.23	0.2433841.23	-0.1944091.23	-0.04918271.23	0.2136371.23	0.1336191.23	0.1306531.23	0.2164741.23	0.08604391.23	-0.1759051.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	01.23	0
1.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	0.2276091.26	-0.07639951.26	-0.1901841.26	0.1930491.26	-0.1890891.26	0.2397821.26	0.1640891.26	-0.2142631.26	0.1672641.26	-0.2465521.26	-0.1305321.26	0.1176531.26	0.06288851.26	0.09354021.26	-0.1778251.26	-0.08439511.26	-0.234541.26	-0.02315581.26	-0.2403471.26	-0.1914971.26	0.2174721.26	-0.2180461.26	-0.1095341.26	0.2300491.26	0.02319431.26	0.1975721.26	0.04488851.26	-0.1698631.26	-0.1252881.26	0.1105841.26	0.2264571.26	-0.2215831.26	-0.1524821.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	01.26	0
1.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	0.2106951.29	-0.1600861.29	-0.2307891.29	-0.2296051.29	0.08503191.29	-0.1425471.29	0.1781121.29	0.2015981.29	0.1821681.29	0.008387971.29	0.01988991.29	0.03463021.29	-0.1648661.29	-0.2219771.29	-0.1265081.29	0.1719791.29	-0.1268531.29	-0.2285711.29	-0.2284511.29	0.2030421.29	0.03854571.29	0.0488991.29	-0.2295011.29	-0.1685191.29	-0.2316171.29	0.08420531.29	0.1369361.29	0.1144481.29	-0.2421411.29	-0.2364511.29	0.1667481.29	0.2063871.29	0.2072911.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	01.29	0
