0.3	-0.135230.3	0.1608140.3	0.1047460.3	-0.1386070.3	0.2972610.3	-0.09882930.3	-0.09928590.3	0.1224460.3	0.1212950.3	-0.05743020.3	0.08869330.3	-0.1028850.3	-0.07073670.3	0.02102120.3	0.04884570.3	-0.0639160.3	0.007814680.3	-0.2657950.3	-0.005836440.3	0.01926240.3	0.006922930.3	0.1053840.3	0.001230520.3	-0.002579120.3	0.1353940.3	-0.1418260.3	0.1350910.3	0.1206040.3	0.02166190.3	0.03503590.3	0.06102750.3	-0.04126250.3	0.1122650.3	-0.05533990.3	0.1532180.3	0.09016480.3	0.006813010.3	0.005491350.3	-0.1287420.3	-0.0772960.3	-0.1657210.3	0.1555250.3	-0.1276290.3	-0.07637130.3	-0.1544030.3	-0.003774230.3	-0.02221420.3	-0.1512380.3	0.01200930.3	-0.1271070.3	0.01890580.3	-0.03887550.3	-0.0001493010.3	-0.0505210.3	-0.1616120.3	0.09348220.3	-0.006609540.3	0.1558430.3	0.1076390.3	-0.05489120.3	0.009053470.3	-0.1125190.3	0.1004750.3	0.03906650.3	0.1145540.3	0.003374520.3	0.03635250.3	0.03573020.3	0.004746180.3	0.01834860.3	0.04064870.3	0.02464890.3	-0.1309230.3	0.08599880.3	0.1466560.3	-0.171030.3	-0.05899030.3	0.1575990.3	0.0741940.3	-0.1493380.3	-0.003459560.3	0.00368620.3	-0.1206010.3	0.1335660.3	-0.06895740.3	0.1077460.3	-0.002600990.3	-0.09734480.3	-0.0008199260.3	0.007615160.3	-0.09845390.3	-0.1257490.3	-0.08928760.3	-0.002706910.3	-0.09944010.3	0.03537390.3	0.1408090.3	-0.02750990.3	-0.05969060.3	-0.0839331
0.33	-0.1513970.33	-0.1704760.33	0.114540.33	0.07260980.33	0.2701220.33	0.02536810.33	0.0214440.33	-0.1360230.33	0.1586650.33	0.1118510.33	-0.1040670.33	0.1354320.33	-0.02930090.33	0.07767580.33	-0.04833180.33	-0.03183780.33	0.06238090.33	0.2727030.33	-0.152360.33	-0.1485090.33	0.03095830.33	-0.1447470.33	0.1541990.33	0.1213090.33	0.058070.33	0.07717290.33	0.0958870.33	-0.002201780.33	-0.0757440.33	-0.01410690.33	0.1484460.33	0.121560.33	0.1575970.33	-0.002020480.33	0.03514120.33	-0.1207180.33	0.003986960.33	0.0003257760.33	-0.1092690.33	-0.06530630.33	-0.1564410.33	-0.1485630.33	-0.000908970.33	-0.1051540.33	-0.1154990.33	-0.001315750.33	0.09841850.33	0.03985020.33	0.03336760.33	0.09200770.33	-0.126230.33	0.1107260.33	0.002505790.33	0.07839990.33	-0.04542380.33	-0.1383970.33	-0.06134350.33	-0.1129450.33	0.1411210.33	0.1498120.33	-0.004354690.33	0.04825460.33	0.1469850.33	0.09928660.33	0.0345750.33	-0.004509170.33	0.1099680.33	0.120880.33	0.002682890.33	-0.02627520.33	-0.08604040.33	0.08635980.33	-0.1250460.33	-0.1300560.33	0.05380990.33	0.06386860.33	-0.1038820.33	-0.1499030.33	-0.06243270.33	0.08176940.33	-0.001478550.33	-0.004400990.33	0.05958020.33	0.05458710.33	-7.84038e-050.33	-0.006737080.33	-0.09812580.33	0.09291180.33	-0.001682670.33	-0.007022730.33	-0.06121770.33	0.02538050.33	-0.09672540.33	-0.001123720.33	-0.06099490.33	-0.1293990.33	0.1011060.33	0.07075910.33	-0.1277130.33	-0.0177313
0.36	-0.1474480.36	0.1589530.36	-0.09019130.36	0.1304650.36	0.2346410.36	0.04930080.36	0.1222270.36	0.02922660.36	0.1371590.36	-0.1304290.36	-0.131450.36	0.01171320.36	0.02140160.36	-0.1589770.36	-0.1219150.36	0.105540.36	0.1118660.36	-0.2762420.36	-0.03340970.36	0.02988170.36	0.051030.36	0.164920.36	0.1190380.36	-0.09578290.36	-0.05502810.36	0.02138420.36	-0.07678920.36	-0.1201270.36	-0.1433250.36	-0.00698760.36	0.1304980.36	-0.1149070.36	0.1854990.36	0.06632930.36	-0.1526180.36	-0.07196670.36	-0.003784830.36	-0.006080290.36	0.008776960.36	0.1334430.36	-0.07604960.36	0.08195280.36	0.1193010.36	0.1233380.36	-0.04582610.36	0.002178770.36	0.1517430.36	0.1125740.36	0.06144010.36	-0.04255680.36	-0.06021950.36	0.02044630.36	0.005102630.36	-0.09889770.36	0.1171740.36	0.06895540.36	-0.09184390.36	0.02735840.36	-0.007062230.36	-0.06405620.36	-0.01884320.36	0.02497310.36	0.07060490.36	-0.1263980.36	-0.05937310.36	0.004374440.36	-0.01147270.36	-0.07933260.36	0.0002279350.36	0.03539730.36	-0.1132940.36	-0.1365410.36	-0.1001330.36	0.1229490.36	-0.1180130.36	0.1336620.36	-0.118870.36	0.1107540.36	-0.1322840.36	0.06474010.36	-0.0003699350.36	5.5053e-050.36	0.1460220.36	-0.1475790.36	0.07519940.36	-0.09171660.36	-0.1273340.36	0.04324770.36	-0.003072020.36	0.004895390.36	0.0848080.36	0.1227060.36	-0.09118280.36	0.007490110.36	0.02821920.36	0.1338740.36	0.008876830.36	-0.08629440.36	-0.0384410.36	0.107005
0.39	-0.1288170.39	-0.1206140.39	-0.1380170.39	-0.08646440.39	0.1977180.39	-0.1227760.39	0.1084290.39	0.09562180.39	0.06114110.39	0.1011570.39	0.05664110.39	-0.148960.39	0.06986720.39	0.1957160.39	-0.1275610.39	-0.1069640.39	0.1570610.39	0.2736860.39	0.1444770.39	0.1420070.39	0.06908410.39	-0.1705510.39	-0.05327190.39	-0.04442920.39	-0.1385110.39	-0.1073950.39	-0.146270.39	0.0596820.39	-0.1724040.39	0.02739050.39	0.01232450.39	0.01963670.39	0.1978950.39	-0.1092980.39	-0.03889350.39	0.1307530.39	-0.01808030.39	0.007819540.39	0.1065920.39	-0.06422740.39	0.03258740.39	0.02531030.39	0.05626920.39	0.04416860.39	0.03294310.39	0.001381560.39	0.1004190.39	-0.1475220.39	0.09025660.39	-0.01474540.39	0.1044810.39	-0.1185860.39	0.005160420.39	0.1007250.39	0.169280.39	0.06109480.39	-0.08423390.39	0.06735950.39	-0.1444060.39	-0.09732730.39	-0.03501530.39	-0.08825890.39	-0.06284880.39	0.009407360.39	-0.1203310.39	-0.007615180.39	-0.1155340.39	-0.09289190.39	-0.0009097310.39	-0.03950550.39	-0.008031130.39	0.09075190.39	-0.05555580.39	-0.06077790.39	-0.1199150.39	-0.140690.39	-0.09424320.39	-0.05138560.39	-0.06809010.39	-0.1511930.39	0.00528130.39	0.003946270.39	0.009949180.39	0.01605760.39	0.1315750.39	0.1337330.39	-0.06639220.39	-0.1251040.39	-0.0003309370.39	0.0005618130.39	0.06526420.39	-0.0267620.39	-0.07018030.39	-0.003838290.39	0.09665140.39	-0.04225240.39	-0.08803960.39	0.0782850.39	0.09817250.39	-0.0905737
0.42	-0.09304120.42	0.0615520.42	0.06770580.42	-0.1211180.42	0.1720470.42	0.1747670.42	-0.01050530.42	-0.1384510.42	-0.0425210.42	-0.03215930.42	0.1517180.42	0.09741790.42	0.1002010.42	-0.1675070.42	-0.04922240.42	0.04275650.42	0.1864060.42	-0.2677480.42	0.07064190.42	-0.06927640.42	0.08968350.42	0.1541670.42	-0.1633730.42	0.1319180.42	-0.1404170.42	0.1411930.42	-0.02261290.42	0.08195070.42	-0.1524610.42	-0.04975630.42	-0.1160360.42	0.08948320.42	0.1799760.42	0.1285670.42	0.1567240.42	0.04656110.42	-0.03077880.42	-0.01004290.42	0.1147810.42	-0.07357520.42	0.122440.42	-0.1170010.42	-0.0855450.42	-0.1382410.42	0.09325880.42	-0.007304330.42	-0.02123220.42	0.04479630.42	0.117110.42	0.07207690.42	0.09554730.42	0.009561730.42	0.005861640.42	-0.0872710.42	0.05694610.42	-0.1310440.42	-0.04865940.42	-0.1282380.42	-0.09496930.42	0.1401150.42	-0.04526470.42	0.1316790.42	-0.1475910.42	0.1200340.42	-0.1170480.42	0.007944170.42	-0.01147250.42	0.1053210.42	-0.0009069820.42	0.03889480.42	0.1086960.42	0.009479480.42	0.0013780.42	-0.02103640.42	0.05111060.42	-0.04930490.42	-0.03267660.42	-0.01760510.42	0.06881730.42	0.09619840.42	0.01000950.42	-0.006960940.42	-0.1486750.42	0.1372160.42	0.1553710.42	-0.0917970.42	0.04289290.42	0.04078030.42	0.003621030.42	-0.00404940.42	-0.07697630.42	-0.1249590.42	-0.03773070.42	-0.003362890.42	0.0808360.42	-0.07530990.42	-0.1348470.42	-0.04586960.42	0.1085110.42	-0.0211673
0.45	-0.04282430.45	0.00139740.45	0.1529750.45	0.09227830.45	0.1452990.45	-0.2095910.45	-0.117190.45	0.06245710.45	-0.1302690.45	-0.04773120.45	0.005506580.45	0.07727540.45	0.1103970.45	0.0849180.45	0.06406030.45	0.05799740.45	0.2051830.45	0.254660.45	-0.1186180.45	-0.1215650.45	0.1066220.45	-0.1160870.45	-0.08023310.45	-0.06295250.45	-0.06569750.45	-0.09541040.45	0.1260880.45	-0.1051850.45	-0.08300170.45	0.06922380.45	-0.1517670.45	-0.130530.45	0.1412250.45	-0.114130.45	0.04103410.45	-0.1456190.45	-0.03738030.45	0.007413190.45	0.02204260.45	0.1287070.45	0.1526380.45	0.149950.45	-0.1037370.45	0.007084960.45	0.1443570.45	0.002127780.45	-0.1308970.45	0.09845140.45	0.1321290.45	-0.1222580.45	-0.06691320.45	0.1254850.45	0.001720020.45	0.06034170.45	-0.1022350.45	0.089270.45	-0.001466280.45	0.1193090.45	0.07667760.45	-0.01084290.45	-0.05445970.45	-0.1407060.45	-0.1097050.45	-0.1168090.45	-0.04207750.45	-0.005522420.45	0.1181340.45	0.05538770.45	-0.0008189770.45	-0.02926030.45	0.1029760.45	-0.1072910.45	0.05550080.45	0.09083920.45	0.1532080.45	0.170220.45	0.03707640.45	0.07843320.45	0.1353660.45	0.05360330.45	0.008130480.45	-0.0003727260.45	-0.07788030.45	-0.07669840.45	0.147880.45	-0.007822680.45	0.1110150.45	0.1019480.45	0.003950460.45	0.007754520.45	-0.06990060.45	0.03347310.45	0.001404920.45	0.007705380.45	-0.00566760.45	0.1444230.45	-0.1175150.45	-0.006925450.45	-0.01682880.45	0.118921
0.48	0.01165340.48	-0.06613340.48	-0.03728190.48	0.1115980.48	0.1190830.48	0.2242950.48	-0.1070550.48	0.07325880.48	-0.1660110.48	0.1154270.48	-0.1524470.48	-0.1541910.48	0.09279170.48	0.03316530.48	0.1355210.48	-0.1285760.48	0.219740.48	-0.2414990.48	-0.1057220.48	0.1077150.48	0.1195160.48	0.06012620.48	0.09489780.48	-0.072860.48	0.04552390.48	-0.01049330.48	0.1107530.48	-0.03072370.48	0.01028920.48	-0.08796720.48	-0.06346860.48	0.07671780.48	0.09172680.48	0.06604470.48	-0.1534290.48	-0.02603990.48	-0.04729140.48	-0.0048050.48	-0.08630780.48	-0.04961320.48	0.1124670.48	-0.1190830.48	0.03734020.48	0.1447190.48	0.1671420.48	0.006070510.48	-0.1525180.48	-0.1445040.48	0.1543610.48	0.1441790.48	-0.120080.48	-0.03266480.48	-0.003987760.48	-0.02334350.48	-0.162660.48	0.02450670.48	0.047770.48	-0.04662740.48	0.1443910.48	-0.1338860.48	-0.05976190.48	0.1187680.48	0.02349240.48	-0.01991140.48	0.0528070.48	0.003629920.48	0.03360140.48	-0.1182520.48	-0.003336540.48	0.01216140.48	-0.0234580.48	0.1311240.48	0.1065370.48	-0.1197150.48	0.03261480.48	-0.04069750.48	0.107460.48	-0.1193260.48	0.05938320.48	-0.1580450.48	0.007458050.48	0.0003313160.48	0.1105550.48	-0.09785210.48	0.1009360.48	0.09969890.48	0.1020020.48	-0.1090990.48	0.0002046680.48	-0.003924980.48	0.06942490.48	0.1148760.48	0.03546240.48	-0.008146090.48	-0.09513960.48	-0.1127310.48	-0.04225150.48	0.06410230.48	-0.1187320.48	-0.095615
0.51	0.06456450.51	0.119390.51	-0.1608630.51	-0.09929760.51	0.09545580.51	-0.2223780.51	0.0149770.51	-0.1450380.51	-0.1357310.51	-0.1387790.51	-0.0564260.51	0.036670.51	0.0490530.51	-0.1327340.51	0.1357680.51	0.1231930.51	0.2151810.51	0.2188610.51	0.0938340.51	0.09561040.51	0.1406250.51	3.76544e-050.51	0.1588620.51	0.1223740.51	0.137320.51	0.1102150.51	-0.0550230.51	0.1283570.51	0.09722690.51	0.1093920.51	0.06687940.51	0.03830910.51	0.02398490.51	0.002948880.51	-0.05048970.51	0.1422920.51	-0.05514980.51	0.001873110.51	-0.1183680.51	-0.08376950.51	0.03434660.51	0.03810550.51	0.1236130.51	-0.05721560.51	0.1544250.51	-0.01887880.51	-0.07485330.51	0.05181660.51	0.174040.51	-0.1339390.51	0.02697140.51	-0.120640.51	-0.001257790.51	-0.008257560.51	-0.0720110.51	-0.1210630.51	0.08087030.51	-0.0471050.51	0.02331790.51	0.1099660.51	-0.05936770.51	-0.07426630.51	0.1400350.51	0.133810.51	0.1141810.51	-0.002696880.51	-0.1140210.51	-0.02127050.51	-0.005790480.51	0.005684070.51	-0.1214650.51	-0.07465010.51	0.1449520.51	0.1059950.51	-0.1249380.51	-0.1391490.51	0.1423180.51	0.1327440.51	-0.08006720.51	0.1201720.51	0.005359070.51	-0.0006730880.51	0.1253080.51	0.1151310.51	0.02533330.51	-0.1373530.51	0.0258280.51	-0.0345680.51	-0.001460610.51	0.004146970.51	0.07988180.51	-0.04198890.51	0.06493350.51	0.006453820.51	-0.105450.51	0.0005837660.51	0.05580960.51	-0.1024390.51	-0.08162780.51	-0.0256704
0.54	0.1085880.54	-0.1520790.54	0.01310260.54	-0.1018040.54	0.07414920.54	0.2124030.54	0.124110.54	0.09072870.54	-0.05064630.54	0.1015780.54	0.1265570.54	0.125110.54	-0.00456510.54	0.1895470.54	0.04942940.54	-0.04076890.54	0.1898740.54	-0.1916210.54	0.1309140.54	-0.1389450.54	0.1570780.54	-0.05449070.54	0.03769960.54	-0.02747160.54	0.1503590.54	-0.1499320.54	-0.1385680.54	-0.02711820.54	0.1590650.54	-0.1309330.54	0.149240.54	-0.1306780.54	-0.04181420.54	-0.07232040.54	0.1502080.54	0.00465190.54	-0.06498230.54	0.009391330.54	-0.05453780.54	0.1320080.54	-0.05785140.54	0.05778880.54	0.02502660.54	-0.1119930.54	0.1071330.54	0.02573190.54	0.04630.54	0.08398580.54	0.1838990.54	0.0954620.54	0.1221880.54	0.06522940.54	0.001986040.54	0.03099270.54	0.08811930.54	0.1216440.54	0.093680.54	0.1212480.54	-0.1229790.54	0.0484880.54	-0.05235750.54	0.006416060.54	0.1413980.54	-0.0994440.54	0.1068550.54	-0.003751650.54	-0.05965230.54	0.1230450.54	-0.006408470.54	-0.02374410.54	-0.08897030.54	-0.02186680.54	0.1470530.54	-0.04735910.54	-0.100190.54	0.1261620.54	0.1214860.54	-0.1242410.54	-0.1303720.54	0.02642790.54	-0.001491950.54	0.002715740.54	-0.04938520.54	0.04650270.54	-0.04894850.54	0.09754210.54	-0.0682480.54	0.1321950.54	-0.003068170.54	-0.006634560.54	-0.06624570.54	-0.1129310.54	0.08547260.54	-0.004853890.54	-0.01264250.54	0.1116110.54	0.1158330.54	0.1010440.54	0.063180.54	0.121883
0.57	0.1341850.57	0.1525270.57	0.1593050.57	0.1142270.57	0.05533450.57	-0.1931880.57	0.1028970.57	0.04398230.57	0.06307150.57	-0.02595850.57	0.1069210.57	-0.1236750.57	-0.058810.57	-0.1879740.57	-0.066440.57	-0.07313450.57	0.1521250.57	0.1621690.57	-0.0494040.57	-0.05480910.57	0.1826170.57	0.1005390.57	-0.1268660.57	-0.1030220.57	0.07638820.57	0.1099630.57	-0.03235460.57	-0.1138040.57	0.1731290.57	0.1520450.57	0.1115610.57	0.1167970.57	-0.09706970.57	0.128650.57	0.06072650.57	-0.1499930.57	-0.07807290.57	-0.03031690.57	0.0556360.57	-0.04218750.57	-0.1201560.57	-0.1297870.57	-0.110450.57	0.1017190.57	0.03617540.57	-0.03335210.57	0.1366580.57	-0.1416630.57	0.1921750.57	-0.03663370.57	0.0106870.57	0.1095840.57	0.002945580.57	-0.05873610.57	0.1650560.57	-0.02078690.57	0.069910.57	-0.1275640.57	-0.1036010.57	-0.1463060.57	-0.03808750.57	0.06748960.57	0.02597950.57	-0.05351980.57	0.03501180.57	0.008813750.57	0.1055770.57	-0.01577740.57	-0.001074020.57	0.04063190.57	0.04629590.57	0.1052430.57	0.1217460.57	-0.03332170.57	0.07232860.57	0.06946370.57	0.05671040.57	0.09837820.57	-0.037510.57	-0.1457750.57	-0.004011710.57	0.001142340.57	-0.1500780.57	-0.1419490.57	-0.1080210.57	-0.002116410.57	-0.1119860.57	-0.04858010.57	-0.0006235520.57	0.006851420.57	-0.08793650.57	0.04368110.57	0.09276720.57	0.004341960.57	0.0936640.57	-0.1427570.57	0.1191360.57	-0.05435240.57	0.1301990.57	-0.0891824
0.6	0.1404370.6	-0.1347580.6	0.009189830.6	0.09390990.6	0.03466140.6	0.1636180.6	-0.02426450.6	-0.1442480.6	0.1458120.6	-0.0611660.6	-0.07749810.6	-0.03489090.6	-0.1025270.6	0.1306430.6	-0.1411330.6	0.1466330.6	0.1071880.6	-0.129740.6	-0.1366630.6	0.1509020.6	0.2119380.6	-0.1415810.6	-0.1443740.6	0.1135350.6	-0.04251690.6	-0.01350880.6	0.1169290.6	0.08525280.6	0.1277390.6	-0.179760.6	-0.003985640.6	-0.01098690.6	-0.1409060.6	-0.1580060.6	-0.1523360.6	0.02270450.6	-0.08099730.6	0.04958420.6	0.1220150.6	-0.09167170.6	-0.1242690.6	0.1441450.6	-0.08661890.6	0.07282250.6	-0.03797740.6	0.04522020.6	0.1348530.6	0.05843350.6	0.1836420.6	-0.02664560.6	-0.1274670.6	-0.08493630.6	0.001417450.6	0.08675360.6	0.08736980.6	-0.101680.6	0.01838990.6	0.07415950.6	0.04592980.6	0.05927090.6	-0.02151310.6	-0.1285090.6	-0.1072260.6	0.145610.6	-0.06011940.6	-0.0136420.6	0.08286220.6	-0.1187150.6	0.005262070.6	-0.05414040.6	0.1320890.6	-0.1222420.6	0.07197980.6	0.1031610.6	0.1413830.6	-0.16020.6	-0.02216280.6	-0.05151440.6	0.09688730.6	0.1345950.6	-0.01065660.6	-0.001228850.6	-0.02572350.6	0.02155580.6	-0.139280.6	-0.0920640.6	-0.07292130.6	-0.1027090.6	0.0007957760.6	-0.004252950.6	0.05483270.6	0.1088550.6	0.08000630.6	-0.004239460.6	0.1127740.6	0.06888510.6	0.06732120.6	-0.01610910.6	0.03557620.6	-0.0304102
0.63	0.1261690.63	0.09611870.63	-0.1503370.63	-0.1182720.63	0.02375460.63	-0.1274870.63	-0.1295290.63	0.1268840.63	0.1609720.63	0.1345470.63	-0.1410780.63	0.1450450.63	-0.1197080.63	-0.03661050.63	-0.1313160.63	-0.125290.63	0.05808990.63	0.09470110.63	0.01027920.63	0.008863130.63	0.2363280.63	0.1726120.63	0.01541770.63	0.01142250.63	-0.1363120.63	-0.09098660.63	0.1083540.63	0.06442550.63	0.04401590.63	0.2034030.63	-0.1148460.63	-0.09368980.63	-0.1723860.63	0.1434470.63	-0.06348850.63	0.1479720.63	-0.08289880.63	-0.06068820.63	0.08038510.63	0.1251370.63	-0.06944430.63	-0.09444920.63	0.07095640.63	-0.1323950.63	-0.1075940.63	-0.05596770.63	0.0417140.63	0.07902820.63	0.1592990.63	0.0820340.63	-0.05170610.63	-0.08863590.63	-0.005694580.63	-0.1062720.63	-0.0749190.63	0.141880.63	-0.04640610.63	0.01367460.63	0.1400370.63	0.0914420.63	0.0009145370.63	0.1566310.63	-0.1517110.63	-0.08059570.63	-0.1181520.63	0.01510720.63	-0.09536790.63	0.0556320.63	0.004742210.63	0.06508310.63	0.07105520.63	0.06139740.63	0.004249080.63	-0.1331680.63	0.01482670.63	0.02702720.63	-0.08847340.63	-0.006692370.63	0.1244480.63	-0.004494550.63	-0.01337960.63	0.0002176970.63	0.137940.63	0.1332090.63	-0.1322750.63	0.1281910.63	0.01882030.63	0.1187080.63	0.001595470.63	-0.003256770.63	0.0984710.63	-0.04562730.63	0.05759890.63	0.001865990.63	0.03572040.63	0.05205690.63	-0.01385890.63	0.08430750.63	-0.09869080.63	0.116016
0.66	0.09342620.66	-0.04878880.66	-0.03509460.66	-0.08469720.66	0.01101390.66	0.07895650.66	-0.09860130.66	0.0002663260.66	0.1081760.66	-0.1511450.66	0.02572030.66	-0.0680060.66	-0.1002440.66	-0.05782740.66	-0.03670740.66	0.02636390.66	0.002321830.66	-0.06090390.66	0.1393440.66	-0.1526980.66	0.2523070.66	-0.1849220.66	0.159460.66	-0.1267630.66	-0.1522240.66	0.1395610.66	-0.04833870.66	-0.1151950.66	-0.04707090.66	-0.2286420.66	-0.13360.66	0.1278860.66	-0.1927940.66	-0.0976940.66	0.1458770.66	-0.04048840.66	-0.08241630.66	0.06629350.66	-0.03425070.66	-0.01515330.66	0.01683860.66	0.001786820.66	0.122490.66	-0.02193580.66	-0.1517670.66	0.0653950.66	-0.07569250.66	-0.1375760.66	0.1212090.66	-0.1171920.66	0.1092720.66	0.10040.66	-0.01144380.66	0.1152420.66	-0.164150.66	-0.07179540.66	-0.1047330.66	-0.09009730.66	0.0521770.66	-0.1302030.66	0.02221750.66	-0.1501690.66	-0.06922050.66	-0.08524290.66	-0.1082090.66	-0.01119690.66	-0.1014540.66	0.1019130.66	0.003391740.66	-0.08026730.66	-0.07377030.66	0.04053490.66	-0.06637030.66	0.1021730.66	-0.1355320.66	0.1396190.66	-0.1260030.66	0.06082190.66	0.01095280.66	-0.1220520.66	-0.00418150.66	-0.001592590.66	0.08629980.66	-0.08116510.66	-0.08974880.66	-0.09477260.66	0.09293010.66	0.03399430.66	0.00319810.66	0.007667980.66	-0.04911520.66	-0.113740.66	0.02553340.66	-0.003150840.66	-0.07429350.66	-0.1291590.66	-0.08738570.66	-0.1228140.66	-0.1215940.66	-0.0811295
0.69	0.05692330.69	-0.005682570.69	0.1492850.69	0.1265920.69	-0.003563970.69	-0.02829820.69	0.03020550.69	-0.1300840.69	0.01281330.69	0.1105570.69	0.1450650.69	-0.100040.69	-0.04984520.69	0.1379790.69	0.08025890.69	0.08928340.69	-0.04996360.69	0.02601450.69	0.03054940.69	0.03594470.69	0.2588070.69	0.1745310.69	0.1132690.69	0.08662310.69	-0.08399790.69	-0.1150880.69	-0.1433660.69	0.002494350.69	-0.122570.69	0.2440620.69	-0.05293670.69	-0.06609290.69	-0.1973540.69	0.02681920.69	0.07073660.69	-0.1342430.69	-0.076240.69	-0.07265570.69	-0.129250.69	-0.1090560.69	0.1015230.69	0.0945330.69	-0.009958420.69	0.1482380.69	-0.1653020.69	-0.06697580.69	-0.1416550.69	0.05895730.69	0.08459120.69	0.1281610.69	0.08974910.69	0.07009430.69	-0.006849260.69	-0.1149730.69	-0.09307610.69	-0.05999510.69	-0.127490.69	0.12620.69	-0.1073460.69	-0.0009937240.69	0.04106190.69	0.1110780.69	0.06979070.69	0.1600830.69	-0.04044430.69	0.007052720.69	0.07612240.69	-0.09083910.69	0.006960140.69	0.08295930.69	-0.1371520.69	-0.1173320.69	-0.1228910.69	-0.02973750.69	-0.09085930.69	-0.1066710.69	-0.1101220.69	-0.1023110.69	-0.1172550.69	0.1323730.69	0.001403940.69	0.001003690.69	-0.0920510.69	-0.09550250.69	-0.02521190.69	0.008910690.69	0.09492260.69	-0.1422670.69	0.00417920.69	-0.009902260.69	-0.1078870.69	0.05806380.69	-0.0001394810.69	0.0056670.69	-0.1194880.69	0.110440.69	-0.1220760.69	0.1227440.69	0.008541510.69	-0.0357569
0.72	0.009633220.72	0.06114650.72	0.05277480.72	0.06720170.72	-0.007453330.72	-0.01831480.72	0.1281450.72	0.1527270.72	-0.08311080.72	-0.02371040.72	0.0273640.72	0.1375870.72	0.01378680.72	-0.1759230.72	0.1534950.72	-0.1565870.72	-0.0964720.72	0.002086410.72	-0.133680.72	0.1415980.72	0.2575540.72	-0.1441540.72	-0.06359950.72	0.06292080.72	0.02592760.72	0.02734790.72	-0.04283860.72	0.1123010.72	-0.1583150.72	-0.2622420.72	0.0698580.72	-0.0431530.72	-0.1781210.72	0.04700750.72	-0.1474840.72	0.06052910.72	-0.06081360.72	0.07292610.72	-0.1184870.72	0.1200010.72	0.1368880.72	-0.1537410.72	-0.1252480.72	-0.03241230.72	-0.1410790.72	0.06918110.72	-0.1151790.72	0.07377530.72	0.04872330.72	-0.1142460.72	-0.07235460.72	-0.115980.72	0.0005022760.72	0.1074720.72	0.06472520.72	0.1489690.72	-0.1097550.72	-0.09455770.72	-0.1272020.72	0.1348320.72	0.0551890.72	-0.05077630.72	0.1468480.72	-0.06004820.72	0.05047950.72	-0.002740230.72	0.1208520.72	-0.07205590.72	0.009542260.72	-0.07727710.72	-0.04921010.72	0.1204970.72	-0.1566450.72	-0.05642470.72	0.07829480.72	-0.07765460.72	-0.04300270.72	0.1229240.72	-0.1159850.72	-0.02990450.72	0.004161340.72	-0.001902480.72	-0.1255750.72	0.124320.72	0.04797860.72	0.08472510.72	0.02582480.72	0.0584160.72	-3.23135e-050.72	0.007273950.72	0.03964840.72	0.1104130.72	-0.02328070.72	-0.008712060.72	-0.05473740.72	-0.01871460.72	-0.09880860.72	-0.08152110.72	0.1305960.72	0.116059
0.75	-0.03600890.75	-0.1150470.75	-0.1433940.75	-0.1335990.75	-0.01201120.75	0.05708080.75	0.09280830.75	-0.0462290.75	-0.1416790.75	-0.07118260.75	-0.1311820.75	0.002034390.75	0.07806020.75	0.1603670.75	0.1356580.75	0.1242380.75	-0.1301470.75	-0.02645850.75	-0.06446990.75	-0.07072390.75	0.2577050.75	0.1040980.75	-0.1589420.75	-0.1460150.75	0.1245820.75	0.07553760.75	0.1142460.75	-0.06540270.75	-0.1470480.75	0.2784420.75	0.1442590.75	0.1191940.75	-0.1467740.75	-0.1035070.75	-0.07817840.75	0.1271650.75	-0.0426980.75	-0.06360340.75	-0.006042350.75	-0.005992830.75	0.1047990.75	0.1476840.75	-0.05653570.75	-0.1316460.75	-0.0814710.75	-0.0646380.75	-0.02006130.75	-0.1332020.75	0.002712850.75	0.07157110.75	-0.1101380.75	-0.04591440.75	0.004203040.75	-0.09418430.75	0.1578780.75	-0.1241850.75	-0.05514230.75	0.01575350.75	0.0132240.75	-0.1029590.75	0.06359450.75	-0.02422080.75	0.1024910.75	-0.108140.75	0.1110840.75	-0.00129240.75	-0.04951370.75	0.1162870.75	0.003422160.75	0.07022880.75	0.09369960.75	-0.03616520.75	-0.1616530.75	0.1186060.75	0.1400870.75	0.1464690.75	0.0336120.75	-0.1278960.75	0.01073050.75	-0.1035680.75	0.005750360.75	0.003975240.75	0.03178950.75	0.04183460.75	0.1045410.75	-0.1299430.75	-0.06243330.75	0.1096660.75	-0.002735610.75	-0.002580530.75	0.1224750.75	-0.0593010.75	-0.04850890.75	0.01358190.75	0.06603620.75	-0.09563740.75	-0.02269270.75	0.01919840.75	0.09138230.75	-0.0773058
