-0.2	0.00337651-0.2	0.107663-0.2	-0.00837736-0.2	-0.0652019-0.2	-0.203031-0.2	-0.148003-0.2	-0.0152463-0.2	-0.153607-0.2	0.031547-0.2	0.139731-0.2	0.181613-0.2	0.159041-0.2	-0.209475-0.2	0.171765-0.2	-0.188786-0.2	-0.191169-0.2	0.222207-0.2	-0.185664-0.2	0.113767-0.2	0.254465-0.2	0.111996-0.2	0.19626-0.2	-0.195673-0.2	0.193925-0.2	-0.127759-0.2	0.211876-0.2	-0.165802-0.2	-0.195922-0.2	0.0491025-0.2	0.190904-0.2	-0.00187586-0.2	-0.114906-0.2	0.0513834-0.2	0.0284039-0.2	-0.178741-0.2	-0.0774006-0.2	0.164625-0.2	0.121932-0.2	-0.0626257-0.2	0.00515449-0.2	-0.123697-0.2	-0.134457-0.2	0.0728781-0.2	-0.00321752-0.2	0.0719149-0.2	-0.194654-0.2	-0.0209502-0.2	0.00134416-0.2	-0.0262183-0.2	-0.186843
-0.16	-0.181143-0.16	-0.10146-0.16	0.00170115-0.16	0.0591816-0.16	0.168611-0.16	0.118602-0.16	-0.131338-0.16	-0.00659497-0.16	-0.0276235-0.16	0.185004-0.16	0.0356421-0.16	0.117244-0.16	0.211421-0.16	0.133211-0.16	0.176048-0.16	-0.12332-0.16	-0.189559-0.16	-0.0767055-0.16	0.115563-0.16	0.232511-0.16	-0.202377-0.16	0.0595492-0.16	0.0489474-0.16	0.175233-0.16	0.205931-0.16	0.245694-0.16	0.0404965-0.16	0.224571-0.16	-0.0349632-0.16	-0.130442-0.16	-0.159033-0.16	0.00927515-0.16	0.141312-0.16	-0.201274-0.16	-0.137093-0.16	0.0872755-0.16	0.188175-0.16	0.0518385-0.16	0.173468-0.16	0.0857875-0.16	-0.175945-0.16	0.187371-0.16	0.183089-0.16	0.00464378-0.16	0.174691-0.16	0.122978-0.16	0.08118-0.16	-0.00196205-0.16	-0.182937-0.16	0.0436071
-0.12	0.163621-0.12	-0.190265-0.12	-0.00117751-0.12	0.156749-0.12	-0.136716-0.12	0.150598-0.12	0.214221-0.12	0.147829-0.12	0.0206926-0.12	-0.00555386-0.12	-0.199529-0.12	0.0330988-0.12	-0.168277-0.12	-0.149535-0.12	-0.0497598-0.12	-0.0285913-0.12	0.134412-0.12	0.0969563-0.12	-0.195866-0.12	0.195542-0.12	0.211342-0.12	-0.168881-0.12	0.185208-0.12	0.0718441-0.12	-0.116517-0.12	0.269272-0.12	0.198299-0.12	-0.24211-0.12	-0.118721-0.12	-0.0819607-0.12	-0.16733-0.12	0.0999597-0.12	0.189417-0.12	0.0333432-0.12	0.0530797-0.12	-0.0916846-0.12	0.182538-0.12	-0.187923-0.12	0.115693-0.12	-0.160042-0.12	-0.120526-0.12	0.0186685-0.12	0.148964-0.12	-0.00260758-0.12	-0.0861548-0.12	0.00132315-0.12	0.150034-0.12	0.00103801-0.12	-0.0694852-0.12	0.144135
-0.08	0.0251967-0.08	-0.0545424-0.08	-0.00057459-0.08	0.173962-0.08	0.104522-0.08	-0.119099-0.08	-0.186162-0.08	0.18952-0.08	-0.0116451-0.08	-0.186799-0.08	0.0624118-0.08	-0.0610302-0.08	0.0920502-0.08	-0.146839-0.08	-0.111094-0.08	0.0695796-0.08	-0.0567961-0.08	0.188407-0.08	0.0182822-0.08	0.144406-0.08	-0.14625-0.08	-0.121328-0.08	-0.0956363-0.08	-0.0642081-0.08	-0.0715725-0.08	0.290721-0.08	0.0851284-0.08	0.263378-0.08	-0.186113-0.08	0.200198-0.08	-0.0149558-0.08	-0.180686-0.08	0.174843-0.08	0.189752-0.08	0.177684-0.08	0.0981113-0.08	0.141163-0.08	0.180199-0.08	-0.138609-0.08	0.21733-0.08	0.00946895-0.08	-0.203728-0.08	-0.00717084-0.08	0.00273552-0.08	-0.170759-0.08	-0.123446-0.08	0.152072-0.08	-0.00147906-0.08	0.154916-0.08	-0.194029
-0.04	-0.187311-0.04	0.140043-0.04	0.000503985-0.04	0.0992054-0.04	-0.0759462-0.04	-0.153402-0.04	0.0626878-0.04	0.10079-0.04	0.00460012-0.04	-0.132365-0.04	0.168088-0.04	-0.137617-0.04	0.00648659-0.04	0.125825-0.04	0.201529-0.04	0.150613-0.04	-0.0162391-0.04	0.114383-0.04	0.181349-0.04	0.0841979-0.04	0.0251286-0.04	0.125162-0.04	-0.163553-0.04	-0.168685-0.04	0.196224-0.04	0.30714-0.04	-0.144748-0.04	-0.273342-0.04	-0.223626-0.04	-0.0877701-0.04	0.153025-0.04	0.212932-0.04	0.103553-0.04	-0.105126-0.04	0.114453-0.04	-0.106247-0.04	0.077494-0.04	-0.0420491-0.04	-0.160374-0.04	-0.237625-0.04	0.132263-0.04	0.10063-0.04	-0.157532-0.04	0.003205-0.04	0.106639-0.04	0.195219-0.04	0.085517-0.04	0.00259842-0.04	0.138007-0.04	0.0628518
0	0.1588890	0.1689860	-0.00349080	-0.0317810	0.04987430	0.1183160	0.09064010	-0.05691730	0.003346830	0.09589880	-0.1403110	-0.1621840	-0.09352080	0.1641010	-0.1659750	0.1891710	0.08729020	-0.05762980	-0.1452350	0.006356320	0.1042080	0.164260	0.1338450	-0.1834160	-0.1645910	0.3121890	-0.1688250	0.2730080	-0.2265350	-0.1262720	0.1719590	-0.1847710	0.0003788110	-0.147160	-0.07582920	0.1289650	-0.009988610	-0.122920	0.09595760	0.2241360	0.1701930	0.1383180	-0.1872390	-0.002819660	0.153710	-0.1796440	-0.02513130	-0.001534280	-0.09020960	0.128335
0.04	0.03474670.04	-0.003129650.04	0.000906160.04	-0.1479020.04	-0.02737920.04	0.1609760.04	-0.1941380.04	-0.1664020.04	-0.004196140.04	0.2012050.04	-0.1035750.04	-0.1244510.04	0.162970.04	-0.1071510.04	0.02479770.04	0.1817490.04	-0.1473060.04	-0.1840630.04	-0.0758470.04	-0.07283890.04	-0.1930290.04	-0.06339320.04	0.1396150.04	-0.1057030.04	-0.006515630.04	0.3074270.04	0.04437790.04	-0.2562870.04	-0.1944870.04	0.1893850.04	0.02800130.04	0.1073160.04	-0.09803570.04	0.1543350.04	-0.1807860.04	-0.1525590.04	-0.09244260.04	0.1969980.04	0.1851430.04	-0.1775670.04	0.1024070.04	-0.183710.04	-0.05998140.04	-0.002201720.04	-0.1242760.04	0.08169480.04	-0.1197780.04	-0.0003887850.04	-0.1793560.04	-0.201636
0.08	-0.1933910.08	-0.1693540.08	-0.003293890.08	-0.1842620.08	0.01045420.08	-0.1217640.08	0.1937170.08	-0.1617580.08	0.01005450.08	0.0431880.08	0.1894490.08	-0.03906490.08	-0.1982750.08	-0.17920.08	0.1261930.08	0.1222180.08	0.1987090.08	-0.1516830.08	0.2024530.08	-0.1458990.08	0.202660.08	-0.188180.08	-0.1653820.08	0.02052590.08	0.1722870.08	0.295990.08	0.193690.08	0.2221060.08	-0.1361240.08	-0.03399270.08	-0.1462330.08	0.008047130.08	-0.1682910.08	0.09646130.08	-0.0920610.08	0.1733320.08	-0.1672870.08	-0.1314710.08	-0.04735930.08	0.1030040.08	-0.02764710.08	-0.02945730.08	0.1131550.08	0.007406680.08	-0.1377980.08	0.0562140.08	-0.1651580.08	0.002709350.08	0.00409850.08	0.0845764
0.12	0.1499760.12	-0.1385460.12	-0.0001882110.12	-0.119940.12	0.001748770.12	-0.1632250.12	-0.08729990.12	-0.03892570.12	-0.01620870.12	-0.1663630.12	0.0111910.12	0.06328630.12	0.1935370.12	0.07225420.12	-0.1957570.12	0.02814680.12	-0.2337550.12	0.0154330.12	-0.07181430.12	-0.203390.12	-0.1436030.12	-0.008064770.12	-0.09829480.12	0.1330440.12	-0.201940.12	0.2745640.12	0.06754160.12	-0.1851350.12	-0.06183240.12	-0.1630720.12	-0.173950.12	-0.118140.12	-0.1825720.12	-0.1892330.12	0.1012590.12	-0.2034860.12	-0.2030060.12	-0.03691820.12	-0.1993540.12	-0.01017170.12	-0.1392960.12	0.2030430.12	0.1944950.12	-0.01480780.12	0.1369370.12	-0.1696260.12	-0.141840.12	-0.001244280.12	0.1839970.12	0.108625
0.16	0.05459640.16	0.05433750.16	0.001703130.16	0.003275270.16	-0.008674270.16	0.1174910.16	-0.06701770.16	0.1105240.16	0.01444710.16	-0.1606350.16	-0.1993820.16	0.1319560.16	-0.1480180.16	0.1933260.16	0.1486140.16	-0.07678020.16	0.2438810.16	0.1706140.16	-0.1514030.16	-0.2424410.16	0.03096870.16	0.1815720.16	0.1789780.16	0.184730.16	0.06640980.16	0.2463760.16	-0.151960.16	0.1349330.16	0.01781890.16	0.1702240.16	-0.03257470.16	0.1931370.16	-0.1442720.16	-0.02819840.16	0.1898170.16	0.2302970.16	-0.2051570.16	0.1772230.16	-0.0009875340.16	-0.08576970.16	-0.1625950.16	-0.09639330.16	0.1195160.16	0.02689240.16	0.1203860.16	0.2015760.16	-0.0559130.16	-0.001507140.16	0.0884360.16	-0.200599
0.2	-0.1997190.2	0.1877930.2	-0.001790450.2	0.1279540.2	0.003595310.2	0.1671060.2	0.1828420.2	0.18570.2	-0.01309990.2	0.04747580.2	0.082640.2	0.153080.2	0.07002940.2	-0.04394460.2	-0.01525160.2	-0.1654140.2	-0.2339730.2	0.1781950.2	0.1724440.2	-0.2632450.2	0.09097740.2	0.08122270.2	0.05710230.2	0.1447150.2	0.1270090.2	0.2154470.2	-0.1647330.2	-0.07558230.2	0.09345990.2	0.02544970.2	0.1432440.2	-0.2125690.2	-0.06148110.2	0.1980780.2	0.07449110.2	-0.2545730.2	-0.1669220.2	-0.1873660.2	0.1947220.2	0.159140.2	-0.08117060.2	-0.1471920.2	-0.04861150.2	-0.04494160.2	-0.1528420.2	-0.1373370.2	0.05857410.2	0.001392790.2	-0.145390.2	0.106738
0.24	0.130860.24	0.106610.24	0.001487810.24	0.1789340.24	-0.002326970.24	-0.1123940.24	-0.1971490.24	0.1283840.24	0.007849020.24	0.1972220.24	0.1635530.24	0.1150360.24	0.02186620.24	-0.1894480.24	-0.1266720.24	-0.2157460.24	0.1990250.24	0.03330210.24	0.02759220.24	-0.2675110.24	-0.1758160.24	-0.1517810.24	-0.1893380.24	0.03951860.24	-0.2106550.24	0.180140.24	0.04729550.24	0.00788960.24	0.1547910.24	-0.1915910.24	0.1803110.24	0.1731980.24	0.03837660.24	-0.03974170.24	-0.1260830.24	0.2756960.24	-0.09599050.24	0.05765290.24	0.04440270.24	-0.2018010.24	0.05297010.24	0.1815230.24	-0.1714040.24	0.06584580.24	-0.107370.24	0.009227790.24	0.1480560.24	-0.002745130.24	-0.1604380.24	0.0891719
0.28	0.07608720.28	-0.09969030.28	-0.001105230.28	0.137070.28	-0.002248980.28	-0.1753990.28	0.09543060.28	-0.008606950.28	-0.005069840.28	0.09572080.28	-0.1538220.28	0.02680560.28	-0.1163480.28	0.01756280.28	0.1937780.28	-0.2091310.28	-0.1427930.28	-0.1385330.28	-0.195990.28	-0.2543130.28	0.198090.28	-0.1408240.28	-0.01822010.28	-0.08368640.28	0.1118460.28	0.1508980.28	0.194970.28	0.05981380.28	0.1998690.28	0.1363550.28	0.04505180.28	-0.07099940.28	0.1260560.28	-0.1884440.28	-0.194610.28	-0.2943710.28	-0.003554030.28	0.1177090.28	-0.1807790.28	0.2022860.28	0.1573980.28	0.04117290.28	-0.1681650.28	-0.09378130.28	0.1639560.28	0.1267980.28	0.1796760.28	0.00186580.28	0.06465870.28	-0.197254
0.32	-0.198940.32	-0.1891620.32	0.001837430.32	0.01918440.32	0.004027320.32	0.1010060.32	0.05920590.32	-0.1434780.32	0.001519040.32	-0.1211660.32	-0.09703330.32	-0.06837990.32	0.1767810.32	0.192230.32	-0.1344350.32	-0.159850.32	0.07025070.32	-0.183040.32	0.1102750.32	-0.2317810.32	-0.1439960.32	0.09519720.32	0.192130.32	-0.163470.32	0.08007570.32	0.1193190.32	0.08095510.32	-0.1203950.32	0.2210840.32	0.08342140.32	-0.1341410.32	-0.05128340.32	0.1767680.32	0.1008710.32	-0.0632530.32	0.303480.32	0.09154530.32	-0.2025120.32	-0.0970720.32	-0.1645130.32	0.1657320.32	-0.2032990.32	-0.04070990.32	0.1257410.32	0.09069420.32	-0.2078510.32	0.1454640.32	-0.003163060.32	0.1936080.32	0.117012
0.36	0.1021850.36	-0.06468160.36	-0.0007540660.36	-0.1026880.36	-0.002681430.36	0.1809090.36	-0.1792810.36	-0.1838260.36	0.005186150.36	-0.1852110.36	0.1872240.36	-0.1505270.36	-0.1855670.36	0.02023790.36	-0.01575250.36	-0.07776630.36	0.007241150.36	-0.07242430.36	0.1171060.36	-0.1952030.36	0.03003380.36	0.1827960.36	-0.02037270.36	-0.1785270.36	-0.19810.36	0.09363050.36	-0.148770.36	0.1661710.36	0.2232530.36	-0.1999440.36	-0.1898610.36	0.1610020.36	0.1784780.36	0.1542760.36	0.1321480.36	-0.2957790.36	0.171540.36	0.1296510.36	0.158830.36	0.09466980.36	0.07198650.36	0.06439290.36	0.1190650.36	-0.1650040.36	-0.1721830.36	0.1892010.36	0.05684260.36	0.001860450.36	0.04295120.36	0.0862131
0.4	0.1151920.4	0.1359680.4	-0.003843480.4	-0.1839560.4	-0.002830560.4	-0.08318440.4	0.1849830.4	-0.1104060.4	-0.007231280.4	-0.02601050.4	0.01804040.4	-0.1970060.4	0.1396620.4	-0.1938690.4	0.1543680.4	0.0144170.4	-0.07638920.4	0.09531710.4	-0.1874170.4	-0.1586570.4	0.09736080.4	-0.01492270.4	-0.1931790.4	-0.1187350.4	0.1365320.4	0.07348920.4	-0.182980.4	-0.191830.4	0.2159040.4	0.06876010.4	-0.07322270.4	-0.2152560.4	0.1416510.4	-0.1432780.4	0.197710.4	0.2669760.4	0.2289460.4	0.04228720.4	0.1501760.4	0.0004878840.4	-0.06706950.4	0.1662320.4	0.1883910.4	0.2081940.4	-0.08403220.4	-0.07143230.4	-0.05066070.4	-0.0001598580.4	-0.1775480.4	-0.203532
0.44	-0.2024470.44	0.1903920.44	0.001229090.44	-0.1772510.44	0.004399060.44	-0.1900820.44	-0.08630780.44	0.02543040.44	0.005716630.44	0.1594230.44	-0.1909830.44	-0.190160.44	-0.05397640.44	-0.05766650.44	-0.1830760.44	0.1090080.44	0.126980.44	0.1831780.44	0.007676570.44	-0.130110.44	-0.1774210.44	-0.1840640.44	0.04204940.44	-0.009776510.44	0.05451130.44	0.05186620.44	0.02407010.44	0.1942920.44	0.1974730.44	0.1449020.44	0.1071690.44	0.1881160.44	0.07387390.44	-0.1140640.44	0.07442360.44	-0.2114990.44	0.26250.44	-0.1834490.44	-0.1058720.44	-0.09323950.44	-0.1727860.44	-0.1463760.44	0.1303830.44	-0.2545770.44	0.174070.44	-0.08886180.44	-0.1349560.44	-0.01355610.44	-0.1410520.44	0.108882
0.48	0.05908020.48	0.03726880.48	-5.89233e-050.48	-0.08679470.48	-0.004368490.48	0.06765210.48	-0.06706190.48	0.1448250.48	-0.003959570.48	0.156920.48	0.05761580.48	-0.1361490.48	-0.05172680.48	0.1801830.48	0.07075250.48	0.1791690.48	-0.1511790.48	0.1288880.48	0.1822220.48	-0.1061750.48	0.1763510.48	-0.07580430.48	0.1899780.48	0.1000020.48	-0.1949790.48	0.03993410.48	0.2031310.48	-0.1620440.48	0.1759750.48	-0.176550.48	0.1941490.48	-0.09201040.48	-0.01150510.48	0.1742170.48	-0.1207840.48	0.1358210.48	0.2682320.48	0.1751560.48	-0.1855760.48	0.1643430.48	-0.1837530.48	-0.09253210.48	-0.01939510.48	0.2974620.48	0.08074730.48	0.2031550.48	-0.1748130.48	0.0310970.48	0.09614590.48	0.0954905
0.52	0.1499350.52	-0.1539280.52	0.0002590010.52	0.04829970.52	0.004701520.52	0.1956050.52	0.175890.52	0.1890010.52	0.00303430.52	-0.03209960.52	0.1675020.52	-0.04832670.52	0.1394310.52	0.09738510.52	0.0992470.52	0.2227050.52	0.1423270.52	-0.02300640.52	-0.1102190.52	-0.08488310.52	-0.09041190.52	0.1522870.52	-0.07429120.52	0.1692560.52	0.1532460.52	0.03039160.52	0.1127440.52	0.1089290.52	0.1474880.52	-0.02303910.52	0.1207670.52	-0.04517070.52	-0.08849760.52	0.0680490.52	-0.2061410.52	-0.05028660.52	0.2533610.52	-0.02347810.52	0.03374130.52	-0.1991240.52	-0.09966070.52	0.1932980.52	-0.1563340.52	-0.3339860.52	-0.1795040.52	-0.2086090.52	-0.1601310.52	-0.05877740.52	0.2052660.52	-0.199776
0.56	-0.1759330.56	-0.1825020.56	0.0003148140.56	0.1640410.56	-0.001828580.56	-0.03954130.56	-0.1582230.56	0.1275470.56	-0.0002919340.56	-0.1823370.56	-0.115490.56	0.05595770.56	-0.1813940.56	-0.1513770.56	-0.1972030.56	0.2444970.56	-0.09609990.56	-0.1535170.56	-0.1190570.56	-0.06899540.56	-0.04035890.56	0.150130.56	-0.1832860.56	0.1779060.56	0.0338620.56	0.02200190.56	-0.1175830.56	-0.03753620.56	0.1192860.56	0.1918580.56	-0.04717430.56	0.1615580.56	-0.1480890.56	-0.191850.56	-0.09720390.56	-0.03869360.56	0.2265480.56	-0.1461520.56	0.1974910.56	0.1795130.56	0.03105280.56	0.004720940.56	-0.1909860.56	0.3578330.56	-0.08697240.56	0.09548370.56	-0.09865420.56	0.0931480.56	0.03204130.56	0.0957104
0.6	-0.008622980.6	-0.0289370.6	0.0002295240.6	0.215420.6	-0.00316250.6	-0.2020470.6	0.02765050.6	-0.001609050.6	-0.0007066020.6	-0.1233550.6	-0.1317970.6	0.144760.6	0.1591670.6	-0.1388150.6	0.1365680.6	0.2351090.6	0.02897320.6	-0.1732360.6	0.1790410.6	-0.05549960.6	0.15310.6	-0.07807750.6	0.0802840.6	0.1320640.6	-0.1914550.6	0.01925860.6	-0.2034840.6	-0.04054870.6	0.09055280.6	-0.108630.6	-0.1800670.6	-0.2047820.6	-0.1806970.6	-0.0245150.6	0.09592370.6	0.1301520.6	0.1940650.6	0.1873330.6	0.04956520.6	-0.1074940.6	0.1432820.6	-0.1975760.6	-0.1038460.6	-0.3568730.6	0.1754840.6	0.07567170.6	-0.004925270.6	-0.1383860.6	-0.1834050.6	0.109376
0.64	0.1869860.64	0.1516060.64	0.001628720.64	0.1851570.64	0.008768420.64	-0.002694720.64	0.1185540.64	-0.1305320.64	0.004677080.64	0.07228010.64	0.1574080.64	0.212680.64	-0.07294530.64	0.1083110.64	0.03719180.64	0.2124920.64	0.04474820.64	-0.07459860.64	0.02384280.64	-0.04306210.64	-0.1838730.64	-0.1940980.64	0.1781760.64	0.04362220.64	0.1550990.64	0.01572040.64	-0.04807550.64	0.110970.64	0.06624690.64	-0.1222580.64	-0.1662450.64	0.1546990.64	-0.1861010.64	0.196580.64	0.2051490.64	-0.1861820.64	0.1591930.64	-0.06093990.64	-0.1758910.64	0.002789030.64	0.1896970.64	0.07612890.64	0.04073250.64	0.3222720.64	0.1015010.64	-0.1985820.64	0.09173720.64	0.1866950.64	-0.1554450.64	-0.195673
0.68	-0.1293470.68	0.18870.68	-0.002368930.68	0.08851950.68	-0.006239430.68	0.2017080.68	-0.1746550.68	-0.1922770.68	-0.005024740.68	0.192970.68	0.09434080.68	0.2464730.68	-0.04231440.68	0.1709990.68	-0.1821810.68	0.180430.68	-0.0999320.68	0.07924230.68	-0.1913660.68	-0.02774850.68	0.1122130.68	-0.03940610.68	-0.08902610.68	-0.0577080.68	0.04251890.68	0.01255770.68	0.1605380.68	-0.1561630.68	0.043010.68	0.1928940.68	-0.02377260.68	-0.03195280.68	-0.1745180.68	-0.006289570.68	0.1286780.68	0.1991370.68	0.120210.68	-0.1215330.68	-0.1233170.68	0.1088190.68	0.1576080.68	0.1660430.68	0.1692240.68	-0.2586170.68	-0.1639180.68	0.1923880.68	0.169730.68	-0.2517340.68	0.07913190.68	0.0536122
0.72	-0.09305160.72	0.04702840.72	-0.001469740.72	-0.03972590.72	0.002499040.72	0.04986170.72	0.1072010.72	-0.1657160.72	0.003624160.72	0.1094040.72	-0.1878090.72	0.25450.72	0.1378730.72	-0.05116640.72	0.1749620.72	0.1396370.72	0.1281110.72	0.1874140.72	0.06932460.72	-0.01826190.72	0.0278040.72	0.1733460.72	-0.1714030.72	-0.1393570.72	-0.1938460.72	0.01074210.72	0.1743780.72	0.1590660.72	0.02942860.72	0.00720780.72	0.1394110.72	-0.1096650.72	-0.1468480.72	-0.1986380.72	-0.05402860.72	-0.1667180.72	0.08709020.72	0.1827320.72	0.1206440.72	-0.1852040.72	0.06298710.72	-0.134290.72	0.2009060.72	0.1626860.72	-0.1205290.72	-0.06301830.72	0.2164760.72	0.3182340.72	0.2086150.72	0.140396
0.76	0.1960630.76	-0.139230.76	0.000874520.76	-0.1567710.76	0.006746450.76	-0.1863390.76	0.05008940.76	-0.05732870.76	-0.00117110.76	-0.07634630.76	-0.0570450.76	0.2336720.76	-0.1740640.76	-0.1876080.76	-0.01077160.76	0.1005450.76	-0.1145850.76	0.1764750.76	0.158210.76	-0.006621950.76	-0.1512540.76	0.1488320.76	0.08714710.76	-0.1869650.76	0.1327090.76	0.009992270.76	-0.004349050.76	-0.1142820.76	0.0199780.76	-0.1978260.76	0.2019840.76	0.1914540.76	-0.1081810.76	0.02601880.76	-0.1943830.76	0.09611050.76	0.05710420.76	-0.06953010.76	0.1812550.76	0.1884940.76	-0.05244720.76	-0.1149560.76	0.1285730.76	-0.04397210.76	0.1459060.76	-0.1121830.76	0.2285980.76	-0.3752380.76	0.0870760.76	-0.167614
0.8	-0.0320410.8	-0.2051710.8	-0.003339570.8	-0.2369960.8	-0.008101060.8	-0.1071010.8	-0.168610.8	0.07181420.8	0.002728280.8	-0.1838650.8	0.2011060.8	0.200180.8	0.1191480.8	-0.02854350.8	-0.1609690.8	0.07209510.8	0.05382090.8	0.0580410.8	-0.1345010.8	-0.002787070.8	0.1802070.8	-0.07805250.8	0.1842360.8	-0.2013020.8	0.08032170.8	0.009922130.8	-0.1801770.8	0.02706580.8	0.01459140.8	0.100230.8	0.1252360.8	-0.1718950.8	-0.07436160.8	0.192880.8	-0.185730.8	0.006406710.8	0.03932750.8	-0.1160120.8	-0.02071780.8	-0.1079810.8	-0.146570.8	0.1703110.8	-0.005433270.8	-0.08458080.8	0.1476580.8	0.2018730.8	0.2156260.8	0.4119960.8	-0.1458420.8	-0.0199868
0.84	-0.1769320.84	-0.09137320.84	0.001821240.84	-0.2619930.84	0.002595710.84	0.1512550.84	0.1424620.84	0.174690.84	0.0001780880.84	-0.1162720.84	0.02128370.84	0.1568730.84	-0.005349960.84	0.1705720.84	0.1802810.84	0.05299140.84	0.03809960.84	-0.096110.84	-0.1089710.84	-0.0001542430.84	-0.08601350.84	-0.2025090.84	-0.07146360.84	-0.1850790.84	-0.1987010.84	0.004508910.84	-0.1706130.84	0.06988570.84	0.009290160.84	0.1439330.84	-0.03042240.84	0.05644510.84	-0.04665590.84	-0.02536980.84	-0.04048420.84	-0.1063340.84	0.02224270.84	0.1837420.84	-0.1959310.84	-0.01782640.84	-0.1973160.84	0.06316460.84	-0.1359950.84	0.1881950.84	-0.1171250.84	-0.1385860.84	0.1834240.84	-0.4232020.84	-0.2044020.84	0.182306
0.88	0.1451430.88	0.09824180.88	0.002941640.88	-0.2322390.88	0.003628420.88	0.1604180.88	0.008540740.88	0.2239250.88	-0.005694490.88	0.05867550.88	-0.1931830.88	0.1155670.88	-0.1100130.88	0.1165970.88	-0.0233630.88	0.03344170.88	-0.1127610.88	-0.20410.88	0.176740.88	-9.72253e-050.88	-0.07095980.88	-0.06972350.88	-0.1910560.88	-0.1464740.88	0.08065060.88	0.002051760.88	0.01494750.88	-0.1403230.88	0.004844630.88	-0.1652140.88	-0.168470.88	0.09407210.88	-0.02661990.88	-0.1953520.88	0.1308870.88	0.1736480.88	0.01268520.88	-0.05257770.88	-0.09759190.88	0.1411460.88	-0.1970010.88	-0.1873790.88	-0.2086370.88	-0.2466180.88	-0.1748270.88	-0.03405930.88	0.1375010.88	0.391530.88	-0.02556690.88	-0.10977
0.92	0.08902220.92	0.2067370.92	-0.001709320.92	-0.1677630.92	-0.006054590.92	-0.09072960.92	-0.1514490.92	0.199340.92	0.004089450.92	0.1806890.92	-0.005689590.92	0.07467080.92	0.1671360.92	-0.1066310.92	-0.1569480.92	0.01939990.92	0.1381510.92	-0.2163630.92	0.05647780.92	-0.002567210.92	0.177730.92	0.1502330.92	0.03921460.92	-0.1000270.92	0.1314020.92	0.001187350.92	0.1806190.92	0.1528890.92	0.001179380.92	-0.0727980.92	-0.2102210.92	-0.1830730.92	-0.01468730.92	0.01524860.92	0.2095540.92	-0.1797850.92	0.005791730.92	-0.1341470.92	0.1412980.92	-0.1866030.92	-0.1563350.92	-0.0221160.92	-0.1998680.92	0.2325750.92	0.06902740.92	0.1791380.92	0.08981920.92	-0.3083390.92	0.1900340.92	-0.109598
0.96	-0.1871290.96	0.1632570.96	-0.0008562070.96	-0.08507840.96	0.003533770.96	-0.1975010.96	0.1498620.96	0.1179520.96	-0.004987620.96	0.147840.96	0.1932980.96	0.03338860.96	-0.1227010.96	-0.179010.96	0.1727050.96	0.01298080.96	-0.09299460.96	-0.1355580.96	-0.1968060.96	-0.003968540.96	-0.1488210.96	0.1866420.96	0.200010.96	-0.05139220.96	-0.182630.96	0.0004785970.96	0.1696490.96	-0.09703270.96	0.001856320.96	0.1916740.96	-0.140860.96	0.143770.96	-0.005103270.96	0.1904940.96	0.1551430.96	0.115220.96	0.003118570.96	0.167390.96	0.1953460.96	0.1280230.96	-0.08699890.96	0.1907280.96	-0.1160980.96	-0.1420290.96	0.1967380.96	-0.1652860.96	0.04253990.96	0.1722280.96	0.2016860.96	0.178971
